IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,,,,,,,,,,,,,0.1,,,0.1,,0.1,0.1 [0.1 – 0.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2010,false,,,,,,,,,,,,,0.1,,,0.1,,0.1,0.1 [0.1 – 0.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2010,false,,,,,,,,,,,,,0.1,,,0.1,,0.1,0.1 [0.1 – 0.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,,,,,,,,,,,,,0.1,,,0.1,,0.1,0.1 [0.1 – 0.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2010,false,,,,,,,,,,,,,0.1,,,0.1,,0.1,0.1 [0.1 – 0.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2010,false,,,,,,,,,,,,,0.1,,,0.1,,0.2,0.1 [0.1 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,,,,,,,,,,,,,0.2,,,0.1,,0.2,0.2 [0.1 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,,,,,,,,,,,,,0.2,,,0.1,,0.2,0.2 [0.1 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,,,,,,,,,,,,,0.2,,,0.1,,0.2,0.2 [0.1 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2010,false,,,,,,,,,,,,,0.2,,,0.1,,0.2,0.2 [0.1 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,false,,,,,,,,,,,,,0.2,,,0.1,,0.3,0.2 [0.1 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2 [0.2 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2 [0.2 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2 [0.2 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2 [0.2 – 0.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.3,0.2 [0.2 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.3,0.2 [0.2 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2010,false,,,,,,,,,,,,,0.2,,,0.2,,0.3,0.2 [0.2 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2010,false,,,,,,,,,,,,,0.3,,<,0.1,,0.6,0.3 [<0.1 – 0.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2010,false,,,,,,,,,,,,,0.3,,,0.2,,0.3,0.3 [0.2 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010,false,,,,,,,,,,,,,0.3,,,0.2,,0.3,0.3 [0.2 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.3,0.3 [0.3 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.3,0.3 [0.3 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.3,0.3 [0.3 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.3,0.3 [0.3 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.3,0.3 [0.3 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,PER,Peru,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.3,0.3 [0.3 – 0.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.4,0.3 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.4,0.3 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.4,0.3 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.4,0.3 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.4,0.3 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,,,,,,,,,,,,,0.3,,,0.3,,0.4,0.3 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,false,,,,,,,,,,,,,0.4,,,0.2,,0.5,0.4 [0.2 – 0.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2010,false,,,,,,,,,,,,,0.4,,,0.3,,0.4,0.4 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,,,,,,,,,,,,,0.4,,,0.3,,0.4,0.4 [0.3 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2010,false,,,,,,,,,,,,,0.4,,,0.3,,0.5,0.4 [0.3 – 0.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2010,false,,,,,,,,,,,,,0.4,,,0.4,,0.4,0.4 [0.4 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,NER,Niger,Year,2010,false,,,,,,,,,,,,,0.4,,,0.4,,0.4,0.4 [0.4 – 0.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2010,false,,,,,,,,,,,,,0.4,,,0.4,,0.5,0.4 [0.4 – 0.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2010,false,,,,,,,,,,,,,0.4,,,0.4,,0.5,0.4 [0.4 – 0.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,,,,,,,,,,,,,0.4,,,0.4,,0.5,0.4 [0.4 – 0.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2010,false,,,,,,,,,,,,,0.5,,,0.2,,0.7,0.5 [0.2 – 0.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2010,false,,,,,,,,,,,,,0.5,,,0.4,,0.5,0.5 [0.4 – 0.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2010,false,,,,,,,,,,,,,0.5,,,0.4,,0.6,0.5 [0.4 – 0.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2010,false,,,,,,,,,,,,,0.5,,,0.5,,0.6,0.5 [0.5 – 0.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2010,false,,,,,,,,,,,,,0.6,,,0.5,,0.6,0.6 [0.5 – 0.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2010,false,,,,,,,,,,,,,0.6,,,0.5,,0.6,0.6 [0.5 – 0.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2010,false,,,,,,,,,,,,,0.6,,,0.5,,0.7,0.6 [0.5 – 0.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,,,,,,,,,,,,,0.6,,,0.5,,0.7,0.6 [0.5 – 0.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,SEN,Senegal,Year,2010,false,,,,,,,,,,,,,0.6,,,0.6,,0.7,0.6 [0.6 – 0.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,,,,,,,,,,,,,0.7,,,0.7,,0.8,0.7 [0.7 – 0.8],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2010,false,,,,,,,,,,,,,0.9,,,0.6,,1.1,0.9 [0.6 – 1.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,,,,,,,,,,,,,0.9,,,0.8,,0.9,0.9 [0.8 – 0.9],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2010,false,,,,,,,,,,,,,0.9,,,0.8,,1,0.9 [0.8 – 1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,,,,,,,,,,,,,0.9,,,0.8,,1,0.9 [0.8 – 1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2010,false,,,,,,,,,,,,,1.1,,,1,,1.1,1.1 [1 – 1.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2010,false,,,,,,,,,,,,,1.1,,,1,,1.3,1.1 [1 – 1.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2010,false,,,,,,,,,,,,,1.2,,,1,,1.3,1.2 [1 – 1.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,BEN,Benin,Year,2010,false,,,,,,,,,,,,,1.2,,,1,,1.4,1.2 [1 – 1.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2010,false,,,,,,,,,,,,,1.2,,,1,,1.4,1.2 [1 – 1.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2010,false,,,,,,,,,,,,,1.2,,,1.1,,1.3,1.2 [1.1 – 1.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2010,false,,,,,,,,,,,,,1.3,,,1.2,,1.4,1.3 [1.2 – 1.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2010,false,,,,,,,,,,,,,1.4,,,1.2,,1.4,1.4 [1.2 – 1.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2010,false,,,,,,,,,,,,,1.4,,,1.2,,1.6,1.4 [1.2 – 1.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2010,false,,,,,,,,,,,,,1.4,,,1.3,,1.5,1.4 [1.3 – 1.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2010,false,,,,,,,,,,,,,1.4,,,1.4,,1.4,1.4 [1.4 – 1.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,false,,,,,,,,,,,,,1.5,,,1.3,,1.7,1.5 [1.3 – 1.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2010,false,,,,,,,,,,,,,1.5,,,1.4,,1.6,1.5 [1.4 – 1.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2010,false,,,,,,,,,,,,,1.5,,,1.4,,1.6,1.5 [1.4 – 1.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2010,false,,,,,,,,,,,,,1.6,,,1.3,,2,1.6 [1.3 – 2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2010,false,,,,,,,,,,,,,1.6,,,1.4,,1.8,1.6 [1.4 – 1.8],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2010,false,,,,,,,,,,,,,1.7,,,1.5,,1.7,1.7 [1.5 – 1.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2010,false,,,,,,,,,,,,,1.7,,,1.5,,1.8,1.7 [1.5 – 1.8],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,GIN,Guinea,Year,2010,false,,,,,,,,,,,,,1.7,,,1.5,,1.9,1.7 [1.5 – 1.9],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2010,false,,,,,,,,,,,,,1.7,,,1.5,,1.9,1.7 [1.5 – 1.9],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2010,false,,,,,,,,,,,,,1.9,,,1.3,,2.6,1.9 [1.3 – 2.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2010,false,,,,,,,,,,,,,1.9,,,1.5,,2.4,1.9 [1.5 – 2.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2010,false,,,,,,,,,,,,,1.9,,,1.6,,2.3,1.9 [1.6 – 2.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2010,false,,,,,,,,,,,,,1.9,,,1.7,,2.1,1.9 [1.7 – 2.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2010,false,,,,,,,,,,,,,10.7,,,10.4,,11.1,10.7 [10.4 – 11.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2010,false,,,,,,,,,,,,,13.1,,,12.7,,13.4,13.1 [12.7 – 13.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2010,false,,,,,,,,,,,,,13.5,,,13,,14.3,13.5 [13 – 14.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,,,,,,,,,,,,,15.4,,,13.5,,16.9,15.4 [13.5 – 16.9],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,,,,,,,,,,,,,16.3,,,14.5,,18,16.3 [14.5 – 18],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,GHA,Ghana,Year,2010,false,,,,,,,,,,,,,2,,,2,,2,2 [2 – 2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2010,false,,,,,,,,,,,,,2,,,2,,2,2 [2 – 2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2010,false,,,,,,,,,,,,,2.1,,,1.9,,2.3,2.1 [1.9 – 2.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2010,false,,,,,,,,,,,,,2.8,,,2.7,,2.8,2.8 [2.7 – 2.8],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2010,false,,,,,,,,,,,,,23.2,,,22.7,,23.6,23.2 [22.7 – 23.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2010,false,,,,,,,,,,,,,24.2,,,24.2,,24.3,24.2 [24.2 – 24.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2010,false,,,,,,,,,,,,,27.9,,,27.2,,28.4,27.9 [27.2 – 28.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,false,,,,,,,,,,,,,3.3,,,3.2,,3.5,3.3 [3.2 – 3.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,COG,Congo,Year,2010,false,,,,,,,,,,,,,3.5,,,3,,4,3.5 [3 – 4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2010,false,,,,,,,,,,,,,3.7,,,3.4,,4.1,3.7 [3.4 – 4.1],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010,false,,,,,,,,,,,,,3.9,,,3.7,,4.2,3.9 [3.7 – 4.2],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2010,false,,,,,,,,,,,,,4.3,,,4.1,,4.6,4.3 [4.1 – 4.6],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,GAB,Gabon,Year,2010,false,,,,,,,,,,,,,4.4,,,3.8,,5.4,4.4 [3.8 – 5.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2010,false,,,,,,,,,,,,,4.9,,,4.3,,5.7,4.9 [4.3 – 5.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,false,,,,,,,,,,,,,5.4,,,5.3,,5.4,5.4 [5.3 – 5.4],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,,,,,,,,,,,,,5.7,,,5.2,,6.3,5.7 [5.2 – 6.3],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2010,false,,,,,,,,,,,,,5.7,,,5.7,,5.7,5.7 [5.7 – 5.7],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2010,false,,,,,,,,,,,,,6.3,,,6.1,,6.5,6.3 [6.1 – 6.5],,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T15:00:00.000Z
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T15:00:00.000Z
